1   ,Anika     ,Brown      ,2,Arts and Sciences BASc                                                    ,"Student Action for Refugees Society, Sudanese Society, Hockey Club (Men's)"                                        ,Study    ,Conferences and Room Bookings 1-19 Torrington Place                ,0
762 ,Julianna  ,Lin        ,1,Arts and Sciences BASc                                                    ,Film and TV Society                                                                                                 ,Socialize,Eastman Dental Library Cruciform                                   ,1
763 ,Ava       ,Jordan     ,2,"Philosophy, Politics and Economics BSc"                                  ,"Water Polo Club, Music Society (RUMS)"                                                                             ,Study    ,Estates Bidborough House                                           ,1
764 ,Gauge     ,Hendrix    ,2,Mathematics with Modern Languages MSci                                    ,"Calisthenics Club, Graphic Novels and Comics Society"                                                              ,Food     ,Front Lodge Main Entrance                                          ,1
765 ,Micaela   ,Luna       ,4,Geophysics BSc                                                            ,Real Estate Society                                                                                                 ,Study    ,Wellcome Trust Headquarters 215 Euston Road                        ,0
766 ,Taylor    ,House      ,3,Psychology BSc                                                            ,Horse Riding Club                                                                                                   ,Socialize,Medical Sci - H O Schild LT Medical Sciences                       ,1
767 ,Malia     ,Burnett    ,3,Physics with Medical Physics BSc                                          ,                                                                                                                    ,Food     ,Bentham House MLT/SR3/4 Bentham House                              ,1
768 ,Marisa    ,Cohen      ,4,Chemistry with Management Studies BSc                                     ,"Tennis Club (RUMS), Women's Engineering Society, Genetics Society"                                                 ,Study    ,Science and Technology Studies 22 Gordon Square                    ,0
769 ,Valery    ,Arias      ,4,Earth Sciences MSci                                                       ,                                                                                                                    ,Study    ,Maple House 149 Tottenham Court Rd                                 ,0
770 ,Alec      ,Salazar    ,4,Sociology and Politics of Science BSc                                     ,"Economics and Finance Society, Taiwanese Society"                                                                  ,Study    ,UCL Business PLC 97 Tottenham Court Rd                             ,1
771 ,Zaid      ,Yang       ,4,Physics with Medical Physics BSc                                          ,Lithuanian Society                                                                                                  ,Socialize,Physics A1/3 Physics                                               ,0
772 ,Ty        ,Burch      ,4,Environmental Geoscience BSc                                              ,Vietnamese Society                                                                                                  ,Study    ,John Adams Hall Taviton Street                                     ,0
773 ,Cristal   ,Sosa       ,2,Economics with a Placement Year BSc (Econ)                                ,"Asia Careers Society, Boat Club, Anime Society"                                                                    ,Socialize,"Neuroscience, Physiology & Pharmacology se"                       ,1
774 ,Ingrid    ,Holden     ,4,Earth Sciences (International Programme) MSci                             ,Spanish and Latin American Society                                                                                  ,Food     ,"James Lighthill House Penton Rise, WC1"                           ,1
775 ,Azaria    ,Gomez      ,2,Mathematics with Mathematical Physics MSci                                ,"Football Club (RUMS Women's), Behavioural Innovations Society"                                                     ,Study    ,CLORE LT CLORE                                                     ,0
776 ,Lexie     ,Cortez     ,4,Urban Studies BSc                                                         ,"Marxist Society, Badminton Club (RUMS)"                                                                            ,Food     ,Main Library Wilkins                                               ,0
777 ,Dylan     ,Ball       ,2,Fine Art BA                                                               ,"Stage Crew Society, Guild Society, International Relations Society"                                                ,Food     ,Graduate Training Suite 188 Tottenham Court Rd                     ,0
778 ,Genevieve ,Johnson    ,1,Global Humanitarian Studies BSc                                           ,"Immunology Society, AIESEC Society, Irish and Northern Irish Society"                                              ,Study    ,"Cardiovascular Science, Institute of 170 Tot. Ct Rd / Rayne"      ,1
779 ,Jaelyn    ,Murray     ,3,Project Management for Construction BSc                                   ,"Healthcare Leadership and Management Society, Armenian Society"                                                    ,Study    ,"Ophthalmology, Institute of 11-43 Bath Street, EC1"               ,0
780 ,Robert    ,Snow       ,4,Psychology MSci                                                           ,                                                                                                                    ,Socialize,Clinical Operational Research Unit 4 Taviton Street                ,1
781 ,Jessica   ,Mora       ,4,Computer Science BSc                                                      ,"Art Business Society, Dodgeball Club"                                                                              ,Food     ,New Hall (Caledonian Road) 465 Caledonian Road                     ,0
782 ,Jamiya    ,Bryant     ,2,Biochemistry BSc                                                          ,                                                                                                                    ,Socialize,Gordon Square 105/107 24/25 Gordon Square                          ,1
783 ,Amirah    ,Cox        ,1,History and Politics of the Americas BA                                   ,                                                                                                                    ,Food     ,Harrie Massey LT 25 Gordon Street                                  ,1
784 ,Amir      ,Pitts      ,1,History BA                                                                ,"Calisthenics Club, Chinese Christian Anchor Fellowship Society, Students for Global Health Society"                ,Socialize,Pathology - Histopathology Rockefeller                             ,0
785 ,Mikaela   ,Harrell    ,3,Human Sciences BSc                                                        ,Arab and North African Society                                                                                      ,Food     ,Logan Hall LT Institute of Education                               ,1
786 ,Karter    ,Orozco     ,2,Neuroscience MSci                                                         ,"Water Polo Club, Afghan Society"                                                                                   ,Study    ,Campbell House (West) 20-24 Taviton Street 2                       ,0
787 ,Rishi     ,Le         ,2,Theoretical Physics MSci                                                  ,                                                                                                                    ,Study    ,Print Room Café South Wing                                         ,1
788 ,Jaida     ,Livingston ,2,Physics MSci                                                              ,                                                                                                                    ,Socialize,Newsam Library Institute of Education                              ,1
789 ,Brett     ,Sloan      ,4,Astrophysics BSc                                                          ,                                                                                                                    ,Study    ,East European Studies (SSEES) 14 Taviton Street                    ,0
790 ,Kylie     ,Daniels    ,1,Philosophy and Economics BA                                               ,"Karate Club, Jewish Society"                                                                                       ,Study    ,Geography 1 North-West Wing                                        ,0
791 ,Luna      ,Noble      ,1,Statistical Science (International Programme) MSci                        ,Medical Physics and Biomedical Engineering Society                                                                  ,Food     ,Reta Lila Weston Inst                                              ,0
792 ,Alondra   ,Carpenter  ,4,"History of Art, Materials and Technology BA"                             ,"Football Club (RUMS Women's), Wilderness Medicine Society"                                                         ,Socialize,SUUCL - Lewis’s (Richard Mully’s Bar) 136 Gower Street             ,0
793 ,Osvaldo   ,Bray       ,2,"Philosophy, Politics and Economics BSc"                                  ,"Design Thinking Society, Entrepreneurs Society"                                                                    ,Study    ,Women’s Health 1 Medical School                                    ,1
794 ,Andrew    ,Butler     ,4,"Politics, Sociology and East European Studies BA"                        ,                                                                                                                    ,Food     ,Support Services (LTSS) Cruciform (basement)                       ,0
795 ,Jaquan    ,Sutton     ,2,Social Sciences with Data Science BSc                                     ,"Skate Club, Delilah Magazine"                                                                                      ,Study    ,Cruciform Library Cruciform                                        ,1
796 ,Myla      ,Lamb       ,1,Geology MSci                                                              ,"Language, Inequality and Politics Society, Retail and Luxury Business Society, Poker Society"                      ,Socialize,ISD (Information Services Division) 1 St Martin’s le Gr            ,1
797 ,Brent     ,Salas      ,2,Language and Culture BA                                                   ,"Sri Lankan Society, Climbing and Mountaineering Club"                                                              ,Socialize,Geography 1 North-West Wing                                        ,0
798 ,Rohan     ,George     ,4,Media BA                                                                  ,"Iranian Society, Student Action for Refugees Society"                                                              ,Socialize,Science Library DMS Watson                                         ,0
799 ,Curtis    ,White      ,2,Chemistry BSc                                                             ,"Society for Global Prosperity, Abacus Society"                                                                     ,Socialize,New Hall (Caledonian Road) 465 Caledonian Road                     ,0
800 ,Jacqueline,Herring    ,4,Hungarian and East European Studies BA                                    ,Bear Enthusiasts Activists Researchers Society (BEARS)                                                              ,Study    ,Gordon Square 105/107 24/25 Gordon Square                          ,0
801 ,Diya      ,Armstrong  ,1,Physics BSc                                                               ,American Football Club                                                                                              ,Food     ,Chemistry Christopher Ingold                                       ,0
802 ,Arielle   ,Meyer      ,3,History of Art BA                                                         ,                                                                                                                    ,Food     ,Psychology 26 Bedford Way                                          ,0
803 ,Jamal     ,Cervantes  ,2,Archaeology and Anthropology BA                                           ,Immunology Society                                                                                                  ,Food     ,Archaeology and Ancient World Gordon House                         ,0
804 ,Reynaldo  ,Mayer      ,2,Global Humanitarian Studies BSc                                           ,"Kazakh Society, 3D Modelling Society, Animal Rights Society"                                                       ,Socialize,Maple House 149 Tottenham Court Rd                                 ,0
805 ,Omari     ,Wilson     ,3,Geophysics MSci                                                           ,"Czech and Slovak Society, Giving Voice Society"                                                                    ,Socialize,Archaeology and Ancient World Gordon House                         ,1
806 ,Aliza     ,Wilkinson  ,1,Mathematics and Statistical Science MSci                                  ,                                                                                                                    ,Socialize,Special Projects 215 Euston Road                                   ,0
807 ,Parker    ,Mckay      ,3,Anthropology with a Year Abroad BSc                                       ,                                                                                                                    ,Socialize,Mental Health Sciences Rockefeller                                 ,1
808 ,Nathalia  ,Farley     ,3,Archaeology of Egypt and Sudan BA                                         ,Albanian Society                                                                                                    ,Food     ,Housman Room North Cloisters                                       ,0
809 ,Nadia     ,Bowen      ,2,Chemistry (International Programme) MSci                                  ,"Gulf Society, Music Society (RUMS), Magic Society"                                                                 ,Food     ,Epidemiology and Public Health 1-19 Torrington Place               ,0
810 ,Priscilla ,Carey      ,4,Arts and Sciences with Study Abroad BASc                                  ,"Hip-Hop and RnB Society, Lifestyle Medicine Society"                                                               ,Food     ,Mental Health Sciences Rockefeller                                 ,1
811 ,Lucas     ,Patrick    ,4,Physics with Medical Physics BSc                                          ,                                                                                                                    ,Socialize,Electronic and Electrical Eng 2 Boston House                       ,0
812 ,Rayne     ,Adkins     ,3,Training MPharm                                                           ,"Energy Society, upReach Social Mobility Society, Indian Society"                                                   ,Food     ,Connaught Hall Tavistock Square                                    ,0
813 ,Arturo    ,Mayo       ,3,Classics BA                                                               ,                                                                                                                    ,Study    ,Photography & Design Cruciform                                     ,0
814 ,Kole      ,Malone     ,3,International Social and Political Studies BA                             ,"Raising and Giving Society, Bioethics and Medical Law Society"                                                     ,Study    ,"Hepatology, Institute of 69-75 Chenies Mews"                      ,1
815 ,Emelia    ,Newton     ,1,History with a Year Abroad BA                                             ,"Malayali Society, Food Society"                                                                                    ,Socialize,"Pharmacy, School of 29-39 Brunswick Sq."                          ,1
816 ,Madeline  ,Donaldson  ,4,Mathematics with Modern Languages MSci                                    ,                                                                                                                    ,Study    ,Bentham Project Bentham House                                      ,1
817 ,Braeden   ,Shelton    ,4,Chemical Engineering BEng                                                 ,Muay Thai Club                                                                                                      ,Socialize,"Lower Refectory, The Wilkins"                                     ,1
818 ,Braedon   ,West       ,4,Archaeology and Anthropology BA                                           ,"Handball Club, Gospel Society"                                                                                     ,Study    ,Wellcome Trust Headquarters 215 Euston Road                        ,0
819 ,Rayne     ,Kane       ,4,Medicinal Chemistry BSc                                                   ,"Liberal Democrat Society, Sexpression Society, Vegetarian and Vegan Society"                                       ,Study    ,Psychology 26 Bedford Way                                          ,1
820 ,Owen      ,Weaver     ,4,Astrophysics MSci                                                         ,"Female Forces in Fashion Business Society, Communication Society"                                                  ,Food     ,UCL Careers Service ULU 4th Floor                                  ,1
821 ,Brian     ,Foley      ,4,Architecture BSc                                                          ,Basketball Club (Men's)                                                                                             ,Food     ,Jeffery Hall LT Institute of Education                             ,0
822 ,Lilian    ,Levy       ,1,Urban Studies BSc                                                         ,"Mixed Martial Arts Club, Film and TV Society, Turkish Society"                                                     ,Food     ,Conferences and Room Bookings 1-19 Torrington Place                ,0
823 ,Kai       ,Beard      ,1,Psychology and Language Sciences BSc                                      ,"Kinesis Magazine, Edukeeners Society"                                                                              ,Socialize,Medical Sci - H O Schild LT Medical Sciences                       ,0
824 ,Solomon   ,Hale       ,3,Media BA                                                                  ,Pi Media                                                                                                            ,Study    ,Research Degrees Student Centre                                    ,1
825 ,Jay       ,Richards   ,3,Sociology BSc                                                             ,"Music Society, In Aid of UNICEF Society"                                                                           ,Socialize,Bloomsbury Fitness 15 Gordon Street                                ,1
826 ,Darrell   ,Boyd       ,4,Medicinal Chemistry MSci                                                  ,Writers' Society                                                                                                    ,Study    ,Physics and Astronomy 2 North-West Wing                            ,1
827 ,James     ,Dean       ,3,"Politics, Sociology and East European Studies with a Year Abroad BA"     ,"IDEA Society, European Horizons Society"                                                                           ,Socialize,Languages & International Education 26 Bedford Way                 ,1
828 ,Isla      ,Church     ,1,Pharmacy MPharm                                                           ,"Netball Club, Hockey Club (Men's)"                                                                                 ,Food     ,Clinical Operational Research Unit 4 Taviton Street                ,1
829 ,Jamie     ,Shannon    ,4,Physics with Medical Physics BSc                                          ,"Italian Society, Football Club (Men's)"                                                                            ,Socialize,College Hall Malet Street                                          ,0
830 ,Kaylah    ,Wang       ,1,Medical Sciences and Engineering MSci                                     ,                                                                                                                    ,Socialize,Eastman Dental Library Cruciform                                   ,1
831 ,Belinda   ,Fields     ,4,Medical Innovation and Enterprise BSc                                     ,Karting Club                                                                                                        ,Socialize,Procurement Services Bidborough House                              ,0
832 ,Nasir     ,Watts      ,1,Natural Sciences MSci                                                     ,                                                                                                                    ,Food     ,Dentistry (International Centre) 123 Gray’s Inn Road               ,0
833 ,Kristopher,Pittman    ,1,Training MPharm                                                           ,                                                                                                                    ,Socialize,Medawar Lankester LT Medawar 2                                     ,0
834 ,Desmond   ,Huber      ,2,Management Science MSci                                                   ,"Civil Engineering Society, RUMS Society"                                                                           ,Study    ,Science and Technology Studies 22 Gordon Square                    ,1
835 ,Nelson    ,Barnes     ,1,Viking and Old Norse Studies BA                                           ,                                                                                                                    ,Socialize,Hatter Cardiovascular Institute 67 Chenies Mews                    ,0
836 ,Caden     ,Foster     ,4,Biochemistry BSc                                                          ,"Libertarian Society, Abacus Society, Students for Justice in Palestine Society"                                    ,Study    ,ISD (Information Services Division) 1 St Martin’s le Gr            ,0
837 ,Alessandra,Irwin      ,2,International Social and Political Studies BA                             ,"Advertising, Marketing and PR Society"                                                                             ,Socialize,Primary Care & Population Science Hampstead Cam                    ,1
838 ,Kennedy   ,Beasley    ,4,Civil Engineering BEng                                                    ,"Diplomacy Society, Asian Social Network Society, Snooker and Pool Club"                                            ,Socialize,Psychology 26 Bedford Way                                          ,1
839 ,Emmett    ,Guzman     ,4,Geography (International Programme) BSc                                   ,"Tharsos Society, Boat Club (RUMS)"                                                                                 ,Food     ,"Laryngology & Otology, Institute of 330-332 Gray’s Inn Road"      ,0
840 ,Leroy     ,Silva      ,4,Biomedical Sciences BSc                                                   ,"Asset Management Society, Subtext Society"                                                                         ,Study    ,Dentistry (International Centre) 123 Gray’s Inn Road               ,1
841 ,Leonel    ,Rocha      ,3,"History of Art, Materials and Technology BA"                             ,                                                                                                                    ,Study    ,Darwin Biochemistry LT Darwin                                      ,1
842 ,Priscilla ,Patton     ,4,Scandinavian Studies and History BA                                       ,"Ex-Yugoslav Society, Parkour Club"                                                                                 ,Food     ,"Neuroscience, Physiology & Pharmacology se"                       ,0
843 ,Nancy     ,Mayo       ,4,Medicinal Chemistry MSci                                                  ,"Korean Culture Society, African Caribbean Society"                                                                 ,Food     ,Student Psychological Services 3 Taviton Street                    ,0
844 ,Rey       ,Valenzuela ,1,History with a European Language BA                                       ,                                                                                                                    ,Socialize,Geography 2 26 Bedford Way                                         ,0
845 ,Perla     ,Bond       ,1,Pharmacology BSc                                                          ,Ghana Society                                                                                                       ,Study    ,Astor College 99 Charlotte Street                                  ,0
846 ,Eleanor   ,Wilkins    ,2,Mathematics MSci                                                          ,upReach Social Mobility Society                                                                                     ,Food     ,MRC MRC                                                            ,0
847 ,Alexus    ,Bradshaw   ,1,History with a Year Abroad BA                                             ,"Skate Club, Students for Justice in Palestine Society, Robotics Society"                                           ,Food     ,International Hall Brunswick Square                                ,1
848 ,Yasmine   ,Fry        ,1,Archaeology with a Placement Year BA                                      ,                                                                                                                    ,Socialize,Jeffery Hall LT Institute of Education                             ,1
849 ,Efrain    ,Johnson    ,1,History with a European Language BA                                       ,"Pi Media, Sports Business Society"                                                                                 ,Study    ,Electronic and Electrical Eng 2 Boston House                       ,0
850 ,Kamari    ,Bates      ,4,Statistics and Management for Business BSc                                ,Sikh Society                                                                                                        ,Study    ,Languages & International Education 26 Bedford Way                 ,0
851 ,Veronica  ,Walker     ,4,Social Sciences with Data Science BSc                                     ,"Bartlett School of Architecture Society, Electronic Music Society"                                                 ,Socialize,Workplace Health 123 Gray’s Inn Road                               ,0
852 ,Zaire     ,Wong       ,4,Medicinal Chemistry MSci                                                  ,Cheerleading Club                                                                                                   ,Food     ,Administration 1-19 Torrington Place                               ,0
853 ,Dawson    ,Blanchard  ,4,Human Sciences and Evolution MSci                                         ,"Leading Women Society, Students for Global Health Society, Civil Engineering Society"                              ,Food     ,International Hall Brunswick Square                                ,1
854 ,Layton    ,Hughes     ,1,Anthropology with a Year Abroad BSc                                       ,"School of Pharmacy Society, Music Society, Bridge Society"                                                         ,Food     ,Chadwick LT Chadwick                                               ,1
855 ,Aldo      ,Malone     ,1,Urban Planning and Real Estate BSc                                        ,"Volunteering Society, Football Club (Women's)"                                                                     ,Food     ,IoE Bookshop (Blackwell’s) Institute of Education                  ,0
856 ,Cannon    ,Grimes     ,2,History with a Year Abroad BA                                             ,"Rugby Club (Men's), AIESEC Society"                                                                                ,Socialize,Electronic and Electrical Eng 1 Roberts Building                   ,0
857 ,Maximilian,Melton     ,1,Economics with a Year Abroad BSc (Econ)                                   ,"Energy Society, Boat Club, Consulting Society"                                                                     ,Study    ,Cleaning & Waste Services see Customer Ser                         ,1
858 ,Jeffrey   ,Choi       ,4,Training MPharm                                                           ,Era Journal                                                                                                         ,Food     ,Bartlett School of Planning Central House                          ,1
859 ,Kiara     ,Mora       ,4,Earth Sciences (International Programme) MSci                             ,"African Caribbean Society, Engineering Society, Chinese Christian Anchor Fellowship Society"                       ,Socialize,School of Pharmacy Library 29-39 Brunswick Sq.                     ,0
860 ,Caitlin   ,Buckley    ,3,Economics and Business with East European Studies with a Year Abroad BA   ,Anatomy Society                                                                                                     ,Socialize,Institute of Education (IoE) Institute of Education                ,1
861 ,Jamarion  ,Mora       ,4,Chemistry BSc                                                             ,"Data Visualisation Society, Asian Social Network Society, Jewish Society"                                          ,Study    ,Communications & Marketing Bidborough House                        ,0
862 ,Sammy     ,Butler     ,1,Classical Archaeology and Classical Civilisation BA                       ,Cricket Club (RUMS)                                                                                                 ,Study    ,John Dodgson House Bidborough Street                               ,1
863 ,Darren    ,Moore      ,3,European Social and Political Studies: Dual Degree BA                     ,"Detective Society, History of Art Society "                                                                        ,Socialize,Ann Stephenson & Neil Sharp Houses Camden R                        ,0
864 ,Martha    ,Mejia      ,2,Scandinavian Studies and History of Art BA                                ,"Arab and North African Society, Czech and Slovak Society, Surf Club"                                               ,Food     ,SUUCL - The Huntley 23 Gower Place                                 ,0
865 ,Alejandra ,Levine     ,1,Natural Sciences MSci                                                     ,"European Law Students' Association, Sexpression Society"                                                           ,Study    ,Bloomsbury Café & Theatre 15 Gordon Street                         ,0
866 ,Lilianna  ,Barr       ,2,Cancer Biomedicine BSc                                                    ,"Art Business Society, Lamorna Society, Kazakh Society"                                                             ,Socialize,Customer Services call 020 7676 0000 (3                            ,0
867 ,Kenneth   ,Brandt     ,2,Audiology BSc                                                             ,Quant Society                                                                                                       ,Study    ,Physics and Astronomy 1 Physics                                    ,0
868 ,Alannah   ,Sims       ,2,Philosophy and Economics BA                                               ,                                                                                                                    ,Study    ,Process Engineering Roberts Building                               ,1
869 ,Gilberto  ,Waller     ,2,Chemistry with Mathematics BSc                                            ,"Anime Society, Medieval Society , Vegetarian and Vegan Society"                                                    ,Socialize,Science and Technology Studies 22 Gordon Square                    ,0
870 ,Kylan     ,Riggs      ,4,Crime and Security Science BSc                                            ,Student Action for Refugees Society                                                                                 ,Study    ,School of Slavonic and                                             ,1
871 ,Frankie   ,Foley      ,3,Architectural and Interdisciplinary Studies with a Year Abroad BSc        ,"Free Hype Society, Buddhist Society"                                                                               ,Study    ,Public & Cultural Engagement (PACE) Bidborough House               ,0
872 ,Clinton   ,Cruz       ,2,Astrophysics BSc                                                          ,                                                                                                                    ,Food     ,Workplace Health 123 Gray’s Inn Road                               ,1
873 ,Zariah    ,Hernandez  ,3,Cancer Biomedicine BSc                                                    ,"Space Society, Amateur Boxing Club"                                                                                ,Socialize,Geography 1 North-West Wing                                        ,0
874 ,Daisy     ,Cross      ,2,Geography BA                                                              ,"The Female Lead Society, Musical Theatre Society"                                                                  ,Socialize,Bartlett School of Planning Central House                          ,1
875 ,Abram     ,Pitts      ,2,Ancient History BA                                                        ,"Argentine Tango Society, Basketball Club (Men's), Sudanese Society"                                                ,Study    ,Harrie Massey LT 25 Gordon Street                                  ,1
876 ,Gage      ,Riddle     ,4,Arts and Sciences with Study Abroad BASc                                  ,                                                                                                                    ,Food     ,Cleaning & Waste Services see Customer Ser                         ,0
877 ,Shamar    ,Mcmillan   ,1,Medicinal Chemistry BSc                                                   ,Amnesty International Society                                                                                       ,Socialize,Flaxman Gallery Wilkins                                            ,1
878 ,Davon     ,Gentry     ,3,Neuroscience BSc                                                          ,"Museums Society, Gliding Club"                                                                                     ,Food     ,Health 74 Huntley Street                                           ,0
879 ,Delilah   ,Solomon    ,4,Anthropology with a Year Abroad BSc                                       ,Application of Psychedelics Society                                                                                 ,Study    ,Linguistics Chandler House                                         ,1
880 ,Calvin    ,Deleon     ,3,Environmental Geoscience BSc                                              ,"Friends of Médecins sans Frontières Society, Handball Club, Football Club (Women's)"                               ,Food     ,Birkbeck College LT’s Birckbeck College                            ,0
881 ,Brylee    ,Chung      ,2,Mathematics and Statistical Science BSc                                   ,"Photo Society, Scuba Club, Lebanese Society"                                                                       ,Study    ,School of Slavoni                                                  ,0
882 ,Rishi     ,Gallagher  ,4,Scandinavian Studies and History of Art BA                                ,AIESEC Society                                                                                                      ,Food     ,ID Card & Key Issue Andrew Huxley                                  ,1
883 ,Roger     ,Kaiser     ,1,Fine Art BFA                                                              ,Squash Club                                                                                                         ,Study    ,School of Pharmacy Library 29-39 Brunswick Sq.                     ,1
884 ,Mathew    ,Grant      ,1,Natural Sciences MSci                                                     ,                                                                                                                    ,Socialize,Cleaning & Waste Services see Customer Ser                         ,1
885 ,Katelyn   ,Fowler     ,3,Psychology with Education BSc                                             ,"Women's Engineering Society, Ukrainian Society, Squash Club"                                                       ,Socialize,Languages & International Education 26 Bedford Way                 ,1
886 ,Cecelia   ,Michael    ,1,Biochemical Engineering MEng                                              ,United Nations Association                                                                                          ,Food     ,Material Research Centre Kathleen Lonsdale                         ,1
887 ,Skylar    ,Trujillo   ,4,Medical Physics MSci                                                      ,                                                                                                                    ,Food     ,Obstetrics and Gynaecology 86-96 Chenies Mews                      ,0
888 ,Allison   ,Rice       ,4,Mathematics MSci                                                          ,"Caledonian Society, Music Society (RUMS), European Society"                                                        ,Socialize,Digital Accessibility Hub Under Japanese Garden                    ,1
889 ,Emiliano  ,Dudley     ,3,Mathematics MSci                                                          ,"Karate Club, Canadian Society"                                                                                     ,Study    ,SUUCL - Institute Bar Institute of Education                       ,0
890 ,Julie     ,Jones      ,3,Philosophy and Greek BA                                                   ,"Knitting Society, Bhangra Society"                                                                                 ,Study    ,Biochemical Engineering 1 Roberts Building                         ,0
891 ,Ernesto   ,Chan       ,3,Pharmacology MSci                                                         ,"Construction and Property Society, Electronic Music Society, Electronic Music Society"                             ,Socialize,Print Room Café South Wing                                         ,0
892 ,Grayson   ,Dorsey     ,3,Mathematics and Physics BSc                                               ,"Parkour Club, Lifestyle Medicine Society, Rugby Club (Men's)"                                                      ,Food     ,French Foster Court                                                ,1
893 ,Walker    ,Wright     ,1,Ancient Languages BA                                                      ,"American Football Club, Electronic Music Society, Snooker and Pool Club"                                           ,Socialize,Security Foster Court                                              ,1
894 ,Kenny     ,Zamora     ,2,Civil Engineering MEng                                                    ,Singapore Society                                                                                                   ,Socialize,Flaxman Gallery Wilkins                                            ,1
895 ,Beatrice  ,Wagner     ,3,Architectural and Interdisciplinary Studies with a Year Abroad BSc        ,"Malaysian Society, Filipino Society"                                                                               ,Food     ,"Cardiovascular Science, Institute of 170 Tot. Ct Rd / Rayne"      ,1
896 ,Felicity  ,Rodriguez  ,4,Mathematics with Modern Languages BSc                                     ,Thai Society                                                                                                        ,Study    ,Bentham House MLT/SR3/4 Bentham House                              ,1
897 ,Kaley     ,Webb       ,3,Earth Sciences BSc                                                        ,"Investment Society, Gymnastics Club"                                                                               ,Socialize,John Adams Hall Taviton Street                                     ,1
898 ,Anderson  ,Dominguez  ,3,Bachelor of Law (UCL) and Bachelor of Law (HKU) LLB                       ,                                                                                                                    ,Food     ,UCL Careers Service ULU 4th Floor                                  ,0
899 ,Kolten    ,Randolph   ,2,Bioprocessing of New Medicines (Science and Engineering) BSc              ,"Lifestyle Medicine Society, Harry Potter Society"                                                                  ,Study    ,Epidemiology and Public Health 1-19 Torrington Place               ,0
900 ,Rylan     ,Terry      ,2,Mathematics with Modern Languages MSci                                    ,Juggling and Circus Society                                                                                         ,Socialize,Procurement Services Bidborough House                              ,0
901 ,Caitlin   ,Sosa       ,3,"Statistics, Economics and a Language BSc"                                ,Museums Society                                                                                                     ,Study    ,Physiology se                                                      ,0
902 ,Paxton    ,Hawkins    ,4,Chemical Engineering BEng                                                 ,"Book Club, Computer Science Society, Lacrosse Club (Men's)"                                                        ,Study    ,Arena Centre for Research-based Ed. 1-19 Torrington Place          ,0
903 ,Damion    ,Romero     ,4,Psychology MSci                                                           ,"Automotive Society, English Society , Giving Voice Society"                                                        ,Study    ,Anatomy J Z Young LT Anatomy                                       ,0
904 ,Ellen     ,Whitehead  ,3,Chemistry (International Programme) MSci                                  ,                                                                                                                    ,Socialize,School of Pharmacy Library 29-39 Brunswick Sq.                     ,0
905 ,Summer    ,Walters    ,4,Ancient Languages with a Year Abroad BA                                   ,IDEA Society                                                                                                        ,Food     ,Archaeology LT Archaeology                                         ,0
906 ,Phoenix   ,Calderon   ,3,Law with German Law LLB                                                   ,"Running, Athletics and Cross Country Club"                                                                         ,Socialize,Chemistry Christopher Ingold                                       ,1
907 ,Max       ,Carrillo   ,4,Philosophy and Greek BA                                                   ,Chinese Christian Anchor Fellowship Society                                                                         ,Food     ,Campbell House (West) 20-24 Taviton Street 2                       ,1
908 ,Athena    ,Joyce      ,1,Architectural and Interdisciplinary Studies BSc                           ,                                                                                                                    ,Study    ,Wolfson Institute for Biomedical Sci. Cruciform                    ,1
909 ,Jayleen   ,Robinson   ,4,Chemical Engineering BEng                                                 ,                                                                                                                    ,Socialize,Anatomy J Z Young LT Anatomy                                       ,0
910 ,Stephany  ,Murray     ,1,Politics and International Relations BSc                                  ,"Data Science Society, Basketball Club (Men's), Futsal Club"                                                        ,Socialize,Wilkins Terrace Wilkins                                            ,0
